,suburb_id,postcode,state,distance_km,population,median_income,ttl_properties_sold,ttl_house_sold,ttl_house_tier1,ttl_house_tier2,ttl_house_tier3,ttl_apt_sold,ttl_apt_tier1,ttl_apt_tier2,ttl_apt_tier3,house_affordability_tier1,house_affordability_tier2,house_affordability_tier3,apt_affordability_tier1,apt_affordability_tier2,apt_affordability_tier3,properties_ttl,house_ttl,house_3beds_ttl,house_4beds_ttl,house_5beds_ttl,apt_ttl,apt_1bed_ttl,apt_2beds_ttl,apt_3beds_ttl,house_ttl_perc,house_3beds_perc,house_4beds_perc,house_5beds_perc,apt_ttl_perc,apt_1bed_perc,apt_2beds_perc,apt_3beds_perc,price_house_2016,price_house_2017,price_house_2018,price_house_2019,price_house_2020,price_house_2021,price_apt_2016,price_apt_2017,price_apt_2018,price_apt_2019,price_apt_2020,price_apt_2021,house_5yr_growth,house_2017_growth,house_2018_growth,house_2019_growth,house_2020_growth,house_2021_growth,apt_5yr_growth,apt_2017_growth,apt_2018_growth,apt_2019_growth,apt_2020_growth,apt_2021_growth,price_house_jan21,price_house_feb21,price_house_mar21,price_house_apr21,price_house_may21,price_house_jun21,price_house_jul21,price_apt_jan21,price_apt_feb21,price_apt_mar21,price_apt_apr21,price_apt_may21,price_apt_jun21,price_apt_jul21,house_6mths_growth,house_feb_growth,house_mar_growth,house_apr_growth,house_may_growth,house_jun_growth,house_jul_growth,apt_6mths_growth,apt_feb_growth,apt_mar_growth,apt_apr_growth,apt_may_growth,apt_jun_growth,apt_jul_growth
0,northgate-qld-4013,4013,QLD,10.148,4568,44408,66.0,47.0,7.0,4.0,0.0,19.0,1.0,0.0,0.0,0.149,0.085,0.0,0.053,0.0,0.0,579.0,477.0,231.0,126.0,41.0,102.0,5.0,84.0,13.0,0.824,0.484,0.264,0.086,0.176,0.049,0.824,0.127,703000.0,675000.0,670000.0,677500.0,665000.0,860000.0,345000.0,285000.0,258500.0,289000.0,338000.0,307500.0,0.223,-0.04,-0.007,0.011,-0.018,0.293,-0.109,-0.174,-0.093,0.118,0.17,-0.09,885000.0,595000.0,900000.0,762000.0,700000.0,815000.0,831000.0,0.0,315000.0,265000.0,0.0,0.0,0.0,0.0,-0.061,-0.328,0.513,-0.153,-0.081,0.164,0.02,,,-0.159,-1.0,,,
1,eltham-north-vic-3095,3095,VIC,20.794,6805,41756,65.0,65.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.538,0.092,0.0,,,,567.0,561.0,177.0,299.0,69.0,6.0,0.0,4.0,2.0,0.989,0.316,0.533,0.123,0.011,0.0,0.667,0.333,850000.0,881017.0,922000.0,980000.0,1000000.0,1101500.0,0.0,0.0,559000.0,0.0,0.0,0.0,0.296,0.036,0.047,0.063,0.02,0.102,,,,-1.0,,,1026000.0,1000000.0,970000.0,1000000.0,1206000.0,951000.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,-0.025,-0.03,0.031,0.206,-0.211,0.183,,,,,,,
2,cherrybrook-nsw-2126,2126,NSW,22.225,18765,39936,132.0,132.0,20.0,72.0,37.0,0.0,0.0,0.0,0.0,0.152,0.545,0.28,,,,1692.0,1688.0,294.0,987.0,348.0,4.0,0.0,2.0,2.0,0.998,0.174,0.585,0.206,0.002,0.0,0.5,0.5,1400000.0,1550000.0,1500000.0,1450000.0,1570000.0,1952000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.107,-0.032,-0.033,0.083,0.243,,,,,,,1480000.0,1830000.0,2000000.0,2060000.0,1965000.0,1850000.0,1515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.236,0.093,0.03,-0.046,-0.059,-0.181,,,,,,,
3,roxburgh-park-vic-3064,3064,VIC,22.789,21817,21008,221.0,219.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2021.0,2002.0,943.0,868.0,147.0,19.0,0.0,16.0,3.0,0.991,0.471,0.434,0.073,0.009,0.0,0.842,0.158,430000.0,515000.0,549000.0,545000.0,579000.0,615000.0,280000.0,315000.0,350000.0,348000.0,330000.0,0.0,0.43,0.198,0.066,-0.007,0.062,0.062,-1.0,0.125,0.111,-0.006,-0.052,-1.0,615000.0,613500.0,575000.0,612000.0,600000.0,652500.0,585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049,-0.002,-0.063,0.064,-0.02,0.088,-0.103,,,,,,,
4,taringa-qld-4068,4068,QLD,5.123,8376,39572,144.0,46.0,16.0,7.0,7.0,98.0,15.0,7.0,3.0,0.348,0.152,0.152,0.153,0.071,0.031,1106.0,395.0,159.0,127.0,65.0,711.0,43.0,538.0,127.0,0.357,0.403,0.322,0.165,0.643,0.06,0.757,0.179,950000.0,1060000.0,862000.0,895000.0,935000.0,1600000.0,405000.0,380000.0,365000.0,385000.0,396000.0,420000.0,0.684,0.116,-0.187,0.038,0.045,0.711,0.037,-0.062,-0.039,0.055,0.029,0.061,0.0,900000.0,1600000.0,1192500.0,1250000.0,0.0,950000.0,370000.0,395000.0,418000.0,328000.0,423000.0,395000.0,0.0,,,0.778,-0.255,0.048,-1.0,,-1.0,0.068,0.058,-0.215,0.29,-0.066,-1.0
5,hawthorn-east-vic-3123,3123,VIC,6.903,14321,51012,138.0,54.0,9.0,15.0,30.0,84.0,53.0,7.0,3.0,0.167,0.278,0.556,0.631,0.083,0.036,1405.0,774.0,307.0,237.0,91.0,631.0,145.0,441.0,42.0,0.551,0.397,0.306,0.118,0.449,0.23,0.699,0.067,1801000.0,2210000.0,2100000.0,1970000.0,2275000.0,2000000.0,560000.0,580000.0,555000.0,567000.0,605000.0,557500.0,0.11,0.227,-0.05,-0.062,0.155,-0.121,-0.004,0.036,-0.043,0.022,0.067,-0.079,2160000.0,1780000.0,2400000.0,1800000.0,0.0,0.0,0.0,550000.0,629999.0,542000.0,529600.0,580000.0,467550.0,480000.0,-1.0,-0.176,0.348,-0.25,-1.0,,,-0.127,0.145,-0.14,-0.023,0.095,-0.194,0.027
6,frenchs-forest-nsw-2086,2086,NSW,13.018,13473,44876,152.0,151.0,27.0,73.0,51.0,1.0,0.0,0.0,1.0,0.179,0.483,0.338,0.0,0.0,1.0,1552.0,1543.0,556.0,636.0,281.0,9.0,0.0,5.0,4.0,0.994,0.36,0.412,0.182,0.006,0.0,0.556,0.444,1530000.0,1650000.0,1450000.0,1505000.0,1641000.0,2075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.078,-0.121,0.038,0.09,0.264,,,,,,,1457000.0,1928000.0,2051000.0,1850000.0,2250000.0,2100000.0,2280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.323,0.064,-0.098,0.216,-0.067,0.086,,,,,,,
7,gaythorne-qld-4051,4051,QLD,7.276,3023,44564,41.0,18.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,402.0,219.0,99.0,63.0,27.0,183.0,11.0,119.0,51.0,0.545,0.452,0.288,0.123,0.455,0.06,0.65,0.279,685000.0,700000.0,670000.0,670000.0,760000.0,800000.0,350000.0,356500.0,377000.0,335000.0,345000.0,357000.0,0.168,0.022,-0.043,0.0,0.134,0.053,0.02,0.019,0.058,-0.111,0.03,0.035,0.0,0.0,590000.0,0.0,0.0,775000.0,0.0,0.0,295000.0,360000.0,0.0,388500.0,280000.0,0.0,,,,-1.0,,,-1.0,,,0.22,-1.0,,-0.279,-1.0
8,cairnlea-vic-3023,3023,VIC,17.637,9657,28548,56.0,52.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,651.0,645.0,197.0,336.0,102.0,6.0,2.0,4.0,0.0,0.991,0.305,0.521,0.158,0.009,0.333,0.667,0.0,635000.0,700000.0,792000.0,752500.0,830000.0,798000.0,0.0,0.0,0.0,335000.0,0.0,340000.0,0.257,0.102,0.131,-0.05,0.103,-0.039,,,,,-1.0,,780000.0,700000.0,720000.0,775000.0,752600.0,735000.0,940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,-0.103,0.029,0.076,-0.029,-0.023,0.279,,,,,,,
9,chippendale-nsw-2008,2008,NSW,2.236,8617,28080,85.0,15.0,6.0,7.0,2.0,70.0,36.0,21.0,9.0,0.4,0.467,0.133,0.514,0.3,0.129,802.0,137.0,53.0,21.0,5.0,665.0,331.0,263.0,54.0,0.171,0.387,0.153,0.036,0.829,0.498,0.395,0.081,1500000.0,1720000.0,1317000.0,1290000.0,1390000.0,1610000.0,810000.0,780000.0,790000.0,681500.0,745000.0,725000.0,0.073,0.147,-0.234,-0.021,0.078,0.158,-0.105,-0.037,0.013,-0.137,0.093,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,752000.0,610000.0,780000.0,655000.0,550000.0,835000.0,,,,,,,,0.67,0.504,-0.189,0.279,-0.16,-0.16,0.518
10,woodridge-wa-6041,6041,WA,73.04,645,23972,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,49.0,49.0,16.0,21.0,5.0,0.0,0.0,0.0,0.0,1.0,0.327,0.429,0.102,0.0,,,,495000.0,425000.0,460000.0,380000.0,520000.0,575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,-0.141,0.082,-0.174,0.368,0.106,,,,,,,0.0,0.0,0.0,0.0,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,,,,,,,
11,nudgee-beach-qld-4014,4014,QLD,14.5,263,47008,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.0,28.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.429,0.321,0.107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,caroline-springs-vic-3023,3023,VIC,23.194,24205,38688,259.0,239.0,13.0,0.0,1.0,20.0,4.0,0.0,0.0,0.054,0.0,0.004,0.2,0.0,0.0,2298.0,2230.0,1000.0,1000.0,148.0,68.0,0.0,60.0,5.0,0.97,0.448,0.448,0.066,0.03,0.0,0.882,0.074,552500.0,599000.0,620000.0,623000.0,660000.0,690000.0,350000.0,403000.0,390000.0,0.0,413888.0,450000.0,0.249,0.084,0.035,0.005,0.059,0.045,0.286,0.151,-0.032,-1.0,,0.087,645000.0,685000.0,660000.0,680000.0,708000.0,730000.0,736000.0,0.0,0.0,0.0,470000.0,460000.0,390000.0,415000.0,0.141,0.062,-0.036,0.03,0.041,0.031,0.008,,,,,-0.021,-0.152,0.064
13,north-curl-curl-nsw-2099,2099,NSW,13.844,4117,48152,36.0,33.0,0.0,1.0,32.0,3.0,1.0,1.0,1.0,0.0,0.03,0.97,0.333,0.333,0.333,536.0,511.0,154.0,202.0,110.0,25.0,6.0,14.0,5.0,0.953,0.301,0.395,0.215,0.047,0.24,0.56,0.2,2250000.0,2450000.0,2190000.0,2250000.0,2500000.0,3025000.0,0.0,955000.0,1150000.0,0.0,650000.0,856000.0,0.344,0.089,-0.106,0.027,0.111,0.21,,,0.204,-1.0,,0.317,0.0,2176000.0,3011000.0,0.0,3160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.384,-1.0,,-1.0,,,,,,,,
14,woodville-sa-5011,5011,SA,7.82,1999,32656,26.0,19.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,162.0,114.0,59.0,27.0,10.0,48.0,0.0,47.0,1.0,0.704,0.518,0.237,0.088,0.296,0.0,0.979,0.021,560000.0,485000.0,550000.0,532000.0,738000.0,685000.0,264000.0,270000.0,280500.0,288000.0,275000.0,271000.0,0.223,-0.134,0.134,-0.033,0.387,-0.072,0.027,0.023,0.039,0.027,-0.045,-0.015,0.0,0.0,545000.0,0.0,0.0,257000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,,,-0.027,,,,,,,
15,newport-nsw-2106,2106,NSW,25.393,9301,46852,143.0,88.0,5.0,24.0,59.0,55.0,14.0,19.0,21.0,0.057,0.273,0.67,0.255,0.345,0.382,1428.0,899.0,258.0,402.0,159.0,529.0,101.0,295.0,123.0,0.63,0.287,0.447,0.177,0.37,0.191,0.558,0.233,1750000.0,2000000.0,1700000.0,1760000.0,2000000.0,3650000.0,716000.0,845000.0,812000.0,815000.0,950000.0,1106000.0,1.086,0.143,-0.15,0.035,0.136,0.825,0.545,0.18,-0.039,0.004,0.166,0.164,3400000.0,4300000.0,3850000.0,2750000.0,2900000.0,4750000.0,3040000.0,0.0,840000.0,1380000.0,1060000.0,1400000.0,660000.0,0.0,-0.106,0.265,-0.105,-0.286,0.055,0.638,-0.36,,,0.643,-0.232,0.321,-0.529,-1.0
16,duncraig-wa-6023,6023,WA,15.297,15268,42588,112.0,110.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.136,0.027,0.009,0.0,0.0,0.0,486.0,481.0,119.0,289.0,63.0,5.0,1.0,3.0,1.0,0.99,0.247,0.601,0.131,0.01,0.2,0.6,0.2,730000.0,710000.0,715000.0,667000.0,675000.0,770000.0,0.0,0.0,294000.0,0.0,432000.0,0.0,0.055,-0.027,0.007,-0.067,0.012,0.141,,,,-1.0,,-1.0,725000.0,740000.0,778000.0,770000.0,675000.0,765000.0,757500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.021,0.051,-0.01,-0.123,0.133,-0.01,,,,,,,
17,lidcombe-nsw-2141,2141,NSW,14.969,19627,27248,138.0,94.0,51.0,21.0,6.0,44.0,40.0,4.0,0.0,0.543,0.223,0.064,0.909,0.091,0.0,1202.0,636.0,296.0,159.0,90.0,566.0,54.0,418.0,88.0,0.529,0.465,0.25,0.142,0.471,0.095,0.739,0.155,1200000.0,1350000.0,1160000.0,1150000.0,1120000.0,1460000.0,612000.0,685000.0,615000.0,615000.0,680000.0,685000.0,0.217,0.125,-0.141,-0.009,-0.026,0.304,0.119,0.119,-0.102,0.0,0.106,0.007,0.0,950000.0,1425000.0,1425000.0,1650000.0,1580000.0,1300000.0,525000.0,0.0,642000.0,0.0,690000.0,0.0,673000.0,,,0.5,0.0,0.158,-0.042,-0.177,0.282,-1.0,,-1.0,,-1.0,
18,seventeen-mile-rocks-qld-4073,4073,QLD,10.932,2720,49504,25.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,,,,284.0,284.0,93.0,140.0,42.0,0.0,0.0,0.0,0.0,1.0,0.327,0.493,0.148,0.0,,,,715000.0,725000.0,556000.0,600000.0,655000.0,610000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147,0.014,-0.233,0.079,0.092,-0.069,,,,,,,605000.0,522000.0,642000.0,615000.0,0.0,585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.137,0.23,-0.042,-1.0,,-1.0,,,,,,,
19,edwardstown-sa-5039,5039,SA,6.708,4328,27716,60.0,47.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,428.0,301.0,48.0,6.0,69.0,2.0,64.0,3.0,0.861,0.703,0.112,0.014,0.139,0.029,0.928,0.043,459000.0,485000.0,531500.0,495500.0,507500.0,526000.0,222500.0,220000.0,210000.0,240000.0,305000.0,240000.0,0.146,0.057,0.096,-0.068,0.024,0.036,0.079,-0.011,-0.045,0.143,0.271,-0.213,505000.0,620000.0,475000.0,0.0,502000.0,620000.0,723000.0,0.0,0.0,220000.0,0.0,205000.0,230000.0,0.0,0.432,0.228,-0.234,-1.0,,0.235,0.166,,,,-1.0,,0.122,-1.0
20,diamond-creek-vic-3089,3089,VIC,24.41,11733,40820,121.0,114.0,33.0,5.0,0.0,7.0,7.0,0.0,0.0,0.289,0.044,0.0,1.0,0.0,0.0,1357.0,1301.0,529.0,582.0,132.0,56.0,0.0,30.0,26.0,0.959,0.407,0.447,0.101,0.041,0.0,0.536,0.464,720000.0,786000.0,785000.0,755000.0,830000.0,945000.0,415500.0,665000.0,585000.0,550000.0,617000.0,547000.0,0.313,0.092,-0.001,-0.038,0.099,0.139,0.316,0.6,-0.12,-0.06,0.122,-0.113,830000.0,854000.0,945000.0,920000.0,1085000.0,827000.0,935000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.029,0.107,-0.026,0.179,-0.238,0.131,,,,,,,
21,pascoe-vale-vic-3044,3044,VIC,11.824,17051,38012,163.0,102.0,46.0,4.0,0.0,61.0,40.0,4.0,1.0,0.451,0.039,0.0,0.656,0.066,0.016,1610.0,1159.0,676.0,228.0,27.0,451.0,26.0,333.0,89.0,0.72,0.583,0.197,0.023,0.28,0.058,0.738,0.197,800000.0,906000.0,915000.0,860000.0,950000.0,1060000.0,452000.0,470000.0,525000.0,530000.0,540000.0,630000.0,0.325,0.133,0.01,-0.06,0.105,0.116,0.394,0.04,0.117,0.01,0.019,0.167,999999.0,870000.0,1050000.0,1135000.0,973000.0,1036000.0,940000.0,460000.0,580000.0,650000.0,499000.0,615000.0,649000.0,0.0,-0.06,-0.13,0.207,0.081,-0.143,0.065,-0.093,-1.0,0.261,0.121,-0.232,0.232,0.055,-1.0
22,chermside-west-qld-4032,4032,QLD,9.494,6458,38116,97.0,94.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,703.0,698.0,429.0,205.0,52.0,5.0,0.0,4.0,1.0,0.993,0.615,0.294,0.074,0.007,0.0,0.8,0.2,565000.0,590000.0,583000.0,620000.0,625000.0,710000.0,0.0,0.0,0.0,295000.0,0.0,308250.0,0.257,0.044,-0.012,0.063,0.008,0.136,,,,,-1.0,,670188.0,611000.0,705000.0,650000.0,710000.0,760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.088,0.154,-0.078,0.092,0.07,-1.0,,,,,,,
23,mont-albert-vic-3127,3127,VIC,12.012,4840,43888,33.0,15.0,0.0,5.0,9.0,18.0,14.0,3.0,0.0,0.0,0.333,0.6,0.778,0.167,0.0,544.0,344.0,131.0,135.0,47.0,200.0,11.0,160.0,28.0,0.632,0.381,0.392,0.137,0.368,0.055,0.8,0.14,1901000.0,1865000.0,1850000.0,1620000.0,2208888.0,1830000.0,665000.0,651500.0,685000.0,707000.0,702000.0,690000.0,-0.037,-0.019,-0.008,-0.124,0.364,-0.172,0.038,-0.02,0.051,0.032,-0.007,-0.017,440000.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525000.0,440000.0,0.0,-1.0,-1.0,,-1.0,,,,,,,,,-0.162,-1.0
24,largs-north-sa-5016,5016,SA,15.171,3651,34372,56.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,314.0,204.0,69.0,5.0,34.0,0.0,32.0,2.0,0.902,0.65,0.22,0.016,0.098,0.0,0.941,0.059,435000.0,462000.0,452000.0,440000.0,473000.0,520000.0,0.0,0.0,280000.0,247000.0,244000.0,245000.0,0.195,0.062,-0.022,-0.027,0.075,0.099,,,,-0.118,-0.012,0.004,420000.0,470000.0,520000.0,490000.0,575000.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.119,0.106,-0.058,0.173,-0.217,-1.0,,,,,,,
25,woollahra-nsw-2025,2025,NSW,3.73,7405,71500,140.0,69.0,1.0,6.0,62.0,71.0,2.0,34.0,35.0,0.014,0.087,0.899,0.028,0.479,0.493,1593.0,818.0,339.0,240.0,67.0,775.0,114.0,480.0,166.0,0.513,0.414,0.293,0.082,0.487,0.147,0.619,0.214,2835000.0,2810000.0,3650000.0,2925000.0,3600000.0,3200000.0,1000000.0,1225000.0,1085000.0,1130000.0,1210000.0,1150000.0,0.129,-0.009,0.299,-0.199,0.231,-0.111,0.15,0.225,-0.114,0.041,0.071,-0.05,4200000.0,3000000.0,2675000.0,2100000.0,2900000.0,2660000.0,0.0,1100000.0,1150000.0,1150000.0,1135000.0,940000.0,922500.0,1400000.0,-1.0,-0.286,-0.108,-0.215,0.381,-0.083,-1.0,0.273,0.045,0.0,-0.013,-0.172,-0.019,0.518
26,flemington-vic-3031,3031,VIC,6.257,7719,31408,88.0,45.0,16.0,8.0,4.0,43.0,15.0,0.0,0.0,0.356,0.178,0.089,0.349,0.0,0.0,845.0,503.0,205.0,55.0,8.0,342.0,159.0,168.0,14.0,0.595,0.408,0.109,0.016,0.405,0.465,0.491,0.041,950000.0,1130000.0,920000.0,1019500.0,1132000.0,1200000.0,363000.0,421000.0,371000.0,400000.0,423000.0,460000.0,0.263,0.189,-0.186,0.108,0.11,0.06,0.267,0.16,-0.119,0.078,0.058,0.087,0.0,990000.0,1390000.0,990000.0,1320000.0,870000.0,0.0,0.0,540000.0,450000.0,420000.0,449000.0,0.0,477000.0,,,0.404,-0.288,0.333,-0.341,-1.0,,,-0.167,-0.067,0.069,-1.0,
27,willawong-qld-4110,4110,QLD,13.595,177,29276,,,,,,,,,,,,,,,,8.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,brunswick-vic-3056,3056,VIC,6.788,24473,42484,341.0,165.0,86.0,33.0,4.0,176.0,94.0,12.0,2.0,0.521,0.2,0.024,0.534,0.068,0.011,2808.0,1595.0,703.0,231.0,44.0,1213.0,387.0,761.0,56.0,0.568,0.441,0.145,0.028,0.432,0.319,0.627,0.046,1020000.0,1247000.0,1100000.0,1076000.0,1115000.0,1322000.0,469000.0,460000.0,485000.0,505000.0,525000.0,538000.0,0.296,0.223,-0.118,-0.022,0.036,0.186,0.147,-0.019,0.054,0.041,0.04,0.025,852000.0,1335000.0,1240000.0,1212000.0,1610000.0,1145000.0,1322000.0,499000.0,600000.0,511500.0,580000.0,520000.0,476000.0,410000.0,0.552,0.567,-0.071,-0.023,0.328,-0.289,0.155,-0.178,0.202,-0.148,0.134,-0.103,-0.085,-0.139
29,maroubra-nsw-2035,2035,NSW,9.244,30688,40248,281.0,141.0,4.0,29.0,108.0,140.0,47.0,69.0,23.0,0.028,0.206,0.766,0.336,0.493,0.164,3199.0,1582.0,643.0,472.0,195.0,1617.0,397.0,999.0,205.0,0.495,0.406,0.298,0.123,0.505,0.246,0.618,0.127,1850000.0,2055000.0,1920000.0,1867500.0,2164000.0,2650000.0,840000.0,880000.0,837000.0,820000.0,840000.0,922000.0,0.432,0.111,-0.066,-0.027,0.159,0.225,0.098,0.048,-0.049,-0.02,0.024,0.098,2383888.0,2320000.0,2320000.0,2501000.0,2865000.0,3498000.0,2730000.0,675000.0,850000.0,915000.0,840000.0,1085000.0,925000.0,885000.0,0.145,-0.027,0.0,0.078,0.146,0.221,-0.22,0.311,0.259,0.076,-0.082,0.292,-0.147,-0.043
30,allenby-gardens-sa-5009,5009,SA,4.994,1868,34580,20.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,178.0,165.0,100.0,37.0,8.0,13.0,0.0,13.0,0.0,0.927,0.606,0.224,0.048,0.073,0.0,1.0,0.0,585000.0,533000.0,530000.0,525000.0,650000.0,677500.0,230000.0,0.0,0.0,377500.0,290000.0,0.0,0.158,-0.089,-0.006,-0.009,0.238,0.042,-1.0,-1.0,,,-0.232,-1.0,0.0,0.0,0.0,677500.0,770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.137,-1.0,,,,,,,,
31,morning-bay-nsw-2105,2105,NSW,27.685,39,56836,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,seven-hills-nsw-2147,2147,NSW,26.661,19326,33540,282.0,253.0,30.0,2.0,0.0,29.0,23.0,0.0,0.0,0.119,0.008,0.0,0.793,0.0,0.0,1921.0,1853.0,990.0,547.0,117.0,68.0,7.0,46.0,14.0,0.965,0.534,0.295,0.063,0.035,0.103,0.676,0.206,720000.0,791000.0,753000.0,720000.0,780000.0,900000.0,0.0,590000.0,570000.0,565000.0,605000.0,562000.0,0.25,0.099,-0.048,-0.044,0.083,0.154,,,-0.034,-0.009,0.071,-0.071,780000.0,800178.0,900000.0,900500.0,935000.0,924000.0,915000.0,0.0,470000.0,470000.0,561500.0,0.0,0.0,0.0,0.173,0.026,0.125,0.001,0.038,-0.012,-0.01,,,0.0,0.195,-1.0,,
33,kealba-vic-3021,3021,VIC,16.053,3194,30004,37.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,330.0,314.0,176.0,110.0,20.0,16.0,4.0,9.0,3.0,0.952,0.561,0.35,0.064,0.048,0.25,0.563,0.188,483000.0,618000.0,625000.0,573000.0,600000.0,655000.0,215000.0,261000.0,242000.0,0.0,0.0,0.0,0.356,0.28,0.011,-0.083,0.047,0.092,-1.0,0.214,-0.073,-1.0,,,630000.0,0.0,625000.0,602000.0,655000.0,650000.0,635000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-1.0,,-0.037,0.088,-0.008,-0.023,,,,,,,
34,barangaroo-nsw-2000,2000,NSW,1.129,189,97500,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,2.0,0.0,,,,1.0,0.526,0.368,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,camden-park-sa-5038,5038,SA,7.098,3141,33540,52.0,28.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,425.0,265.0,173.0,46.0,7.0,160.0,6.0,143.0,11.0,0.624,0.653,0.174,0.026,0.376,0.038,0.894,0.069,495000.0,557000.0,519000.0,521000.0,540000.0,608000.0,305000.0,325000.0,263000.0,356000.0,321000.0,240000.0,0.228,0.125,-0.068,0.004,0.036,0.126,-0.213,0.066,-0.191,0.354,-0.098,-0.252,517500.0,620000.0,0.0,490000.0,510000.0,0.0,0.0,0.0,212000.0,290000.0,240000.0,0.0,240000.0,0.0,-1.0,0.198,-1.0,,0.041,-1.0,,,,0.368,-0.172,-1.0,,-1.0
36,churchlands-wa-6018,6018,WA,7.04,3387,46332,26.0,24.0,8.0,10.0,3.0,2.0,0.0,1.0,0.0,0.333,0.417,0.125,0.0,0.5,0.0,179.0,137.0,16.0,80.0,35.0,42.0,0.0,37.0,5.0,0.765,0.117,0.584,0.255,0.235,0.0,0.881,0.119,1400000.0,1310000.0,1330000.0,1150000.0,1360000.0,1490000.0,355000.0,348000.0,290000.0,299000.0,240000.0,0.0,0.064,-0.064,0.015,-0.135,0.183,0.096,-1.0,-0.02,-0.167,0.031,-0.197,-1.0,1285000.0,1110000.0,0.0,1275000.0,1540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.136,-1.0,,0.208,-1.0,,,,,,,,
